position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
45,Youngblood,5 Seconds of Summer,3694455,38,2018,9,14,0.152,2018,0,0
46,Fall,Eminem,3692916,38,2018,9,14,0.535,2018,0,0
47,Nice For What,Drake,3615564,38,2018,9,14,0.758,2018,0,0
48,rockstar,Post Malone,3530257,38,2018,9,14,0.129,2018,9,15
49,Drew Barrymore,Bryce Vine,3497911,38,2018,9,14,0.261,2017,0,0
50,Thunderclouds,Sia,3443247,38,2018,9,14,0.489,2019,0,0
53,Look Alive,BlocBoy JB,3295976,38,2018,9,14,0.595,2018,0,0
54,Beautiful,Bazzi,3277164,38,2018,9,14,0.178,2018,0,0
55,Leave Me Alone,Flipp Dinero,3272291,38,2018,9,14,0.742,2019,0,0
56,Taking A Walk,Trippie Redd,3240650,38,2018,9,14,0.343,2018,0,0
57,WORKIN ME,Quavo,3164314,38,2018,9,14,0.228,2018,0,0
58,Greatest,Eminem,3142942,38,2018,9,14,0.367,2018,0,0
59,Praise The Lord,A$AP Rocky,3090587,38,2018,9,14,0.294,2018,0,0
60,Pretty Little Fears,6LACK,3090379,38,2018,9,14,0.246,2018,0,0
61,I Fall Apart,Post Malone,3088194,38,2018,9,14,0.291,2016,0,0
62,Everybody Dies In Their Nightmares,XXXTENTACION,2945119,38,2018,9,14,0.689,2017,8,25
63,Body,Loud Luxury,2939400,38,2018,9,14,0.582,2017,0,0
64,no tears left to cry,Ariana Grande,2922141,38,2018,9,14,0.354,2018,0,0
65,Hopeless Romantic,Wiz Khalifa,2804179,38,2018,9,14,0.552,2018,0,0
66,Kamikaze,Eminem,2796265,38,2018,9,14,0.642,2018,0,0
67,Love Lies,Khalid,2783568,38,2018,9,14,0.338,2018,0,0
68,Ric Flair Drip,Offset,2728341,38,2018,9,14,0.333,2017,3,1
69,Trip,Ella Mai,2718192,38,2018,9,14,0.358,2018,0,0
70,BEBE,6ix9ine,2685280,38,2018,9,14,0.286,2018,0,0
71,REMEDY,Alesso,2647767,38,2018,9,14,0.483,2018,0,0
72,lovely,Billie Eilish,2621011,38,2018,9,14,0.12,2018,0,0
73,Hope,XXXTENTACION,2611803,38,2018,9,14,0.225,2018,0,0
74,XO Tour Llif3,Lil Uzi Vert,2606450,38,2018,9,14,0.401,2017,2,26
75,Te Boté - Remix,Nio Garcia,2583020,38,2018,9,14,0.442,2018,0,0
76,Jackie Chan,Tiësto,2574315,38,2018,9,14,0.687,2018,0,0
77,High Hopes,Panic! At The Disco,2534740,38,2018,9,14,0.681,2018,0,0
78,REEL IT IN,Aminé,2505454,38,2018,9,14,0.423,2018,0,0
79,Lust,Lil Skies,2448065,38,2018,9,14,0.519,2017,0,0
80,Plug Walk,Rich The Kid,2444025,38,2018,9,14,0.158,2018,0,0
81,OTW,Khalid,2431585,38,2018,9,14,0.28,2018,0,0
82,Look At Me!,XXXTENTACION,2425644,38,2018,9,14,0.349,2017,12,30
83,the remedy for a broken heart,XXXTENTACION,2407078,38,2018,9,14,0.271,2018,0,0
86,In My Mind,Dynoro,2376579,38,2018,9,14,0.163,2018,0,0
87,SWISH,Tyga,2365657,38,2018,9,14,0.274,2018,0,0
88,Feels Like Summer,Childish Gambino,2334380,38,2018,9,14,0.255,2018,0,0
89,Magic In The Hamptons,Social House,2318868,38,2018,9,14,0.803,2018,0,0
90,East Atlanta Love Letter,6LACK,2297022,38,2018,9,14,0.185,2018,0,0
91,Mob Ties,Drake,2276894,38,2018,9,14,0.491,2018,0,0
92,Legends,Juice WRLD,2264465,38,2018,9,14,0.381,2018,0,0
93,I Like Me Better,Lauv,2254152,38,2018,9,14,0.419,2018,5,19
94,Ball For Me,Post Malone,2237813,38,2018,9,14,0.543,2018,0,0
95,Normal,Eminem,2166816,38,2018,9,14,0.803,2018,0,0
98,Mine,Bazzi,2133643,38,2018,9,14,0.717,2018,0,0
99,I'm a Mess,Bebe Rexha,2125528,38,2018,9,14,0.216,2018,0,0
100,Candy Paint,Post Malone,2116205,38,2018,9,14,0.381,2018,10,20
101,Boo'd Up,Ella Mai,2115242,38,2018,9,14,0.235,2017,0,0
102,Chanel,Young Thug,2108557,38,2018,9,14,0.462,2018,0,0
103,Vaina Loca,Ozuna,2096082,38,2018,9,14,0.555,2018,0,0
104,JAPAN,Famous Dex,2083165,38,2018,9,14,0.841,2018,0,0
107,HUMBLE.,Kendrick Lamar,2054773,38,2018,9,14,0.421,2017,3,30
108,Venom - Music From The Motion Picture,Eminem,2048731,38,2018,9,14,0.46,2018,0,0
109,Congratulations,Post Malone,2047592,38,2018,9,14,0.492,2016,0,0
110,Meant to Be,Bebe Rexha,2045634,38,2018,9,14,0.579,2017,10,24
111,Nephew,Smokepurpp,2023759,38,2018,9,14,0.674,2018,0,0
112,Walk It Talk It,Migos,2001976,38,2018,9,14,0.395,2018,0,0
113,Nowadays,Lil Skies,1995812,38,2018,9,14,0.46,2017,12,17
114,Shake It Up,Trippie Redd,1985898,38,2018,9,14,0.402,2018,0,0
115,Roll In Peace,Kodak Black,1979045,38,2018,9,14,0.363,2017,11,7
116,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1976294,38,2018,9,14,0.508,2018,0,0
117,Stepping Stone,Eminem,1972065,38,2018,9,14,0.312,2018,0,0
120,Switch,6LACK,1944915,38,2018,9,14,0.153,2018,0,0
121,Ned Flanders,MadeinTYO,1936227,38,2018,9,14,0.299,2018,0,0
122,All Mine,Kanye West,1933892,38,2018,9,14,0.291,2018,0,0
123,Young Dumb & Broke,Khalid,1930859,38,2018,9,14,0.394,2017,6,13
124,Powerglide,Rae Sremmurd,1930120,38,2018,9,14,0.584,2018,0,0
125,No Rest,Lil Skies,1919952,38,2018,9,14,0.508,2018,0,0
126,Bounce Out With That,YBN Nahmir,1917694,38,2018,9,14,0.381,2018,0,0
127,Red Roses,Lil Skies,1910412,38,2018,9,14,0.456,2017,6,25
128,Narcos,Migos,1890650,38,2018,9,14,0.242,2018,0,0
131,Call Out My Name,The Weeknd,1876156,38,2018,9,14,0.175,2018,0,0
132,Shoota,Playboi Carti,1876012,38,2018,9,14,0.47,2018,0,0
133,PICK IT UP,Famous Dex,1863597,38,2018,9,14,0.287,2017,10,20
136,Hurt Feelings,Mac Miller,1824703,38,2018,9,14,0.325,2018,0,0
137,Location,Khalid,1822025,38,2018,9,14,0.326,2017,1,26
140,Thunder,Imagine Dragons,1804771,38,2018,9,14,0.288,2017,4,27
141,Good Guy,Eminem,1798027,38,2018,9,14,0.728,2018,0,0
142,Life Goes On,Lil Baby,1793284,38,2018,9,14,0.387,2018,0,0
145,Don’t Matter To Me,Drake,1750215,38,2018,9,14,0.138,2018,0,0
146,Tequila,Dan + Shay,1747466,38,2018,9,14,0.494,2018,0,0
147,Champion,NAV,1746879,38,2018,9,14,0.396,2018,0,0
150,Believer,Imagine Dragons,1728381,38,2018,9,14,0.666,2017,2,1
153,Nonchalant,6LACK,1714059,38,2018,9,14,0.0598,2018,0,0
154,sweetener,Ariana Grande,1706881,38,2018,9,14,0.46,2018,0,0
155,Betrayed,Lil Xan,1700032,38,2018,9,14,0.241,2018,7,20
156,Stir Fry,Migos,1699304,38,2018,9,14,0.508,2018,12,20
157,Havana,Camila Cabello,1694784,38,2018,9,14,0.394,2018,9,8
158,Bigger Than You,2 Chainz,1687526,38,2018,9,14,0.264,2018,0,0
161,Fr Fr,Wiz Khalifa,1676280,38,2018,9,14,0.327,2018,0,0
162,Heaven,Kane Brown,1675150,38,2018,9,14,0.521,2017,0,0
163,All The Stars,Kendrick Lamar,1672838,38,2018,9,14,0.552,2018,1,4
164,APESHIT,The Carters,1671333,38,2018,9,14,0.377,2018,0,0
165,One Kiss,Calvin Harris,1660677,38,2018,9,14,0.592,2018,0,0
166,NUMB,XXXTENTACION,1658852,38,2018,9,14,0.196,2018,0,0
167,Bank Account,21 Savage,1657271,38,2018,9,14,0.376,2017,8,8
168,Black & White,Juice WRLD,1653376,38,2018,9,14,0.233,2018,0,0
169,I Am Who They Say I Am,YoungBoy Never Broke Again,1652785,38,2018,9,14,0.79,2018,0,0
172,Stay,Post Malone,1639236,38,2018,9,14,0.35,2018,2,23
173,YEAH RIGHT,Joji,1638977,38,2018,9,14,0.204,2018,0,0
174,idontwannabeyouanymore,Billie Eilish,1638376,38,2018,9,14,0.247,2017,0,0
175,Let You Down,NF,1635295,38,2018,9,14,0.464,2017,9,14
176,The Way Life Goes,Lil Uzi Vert,1632094,38,2018,9,14,0.756,2017,10,3
177,Barbie Dreams,Nicki Minaj,1628797,38,2018,9,14,0.7,2018,0,0
178,Best Part,H.E.R.,1621379,38,2018,9,14,0.413,2017,0,0
179,Speechless,Dan + Shay,1620369,38,2018,9,14,0.386,2018,0,0
180,2009,Mac Miller,1609967,38,2018,9,14,0.173,2018,0,0
181,broken,lovelytheband,1602235,38,2018,9,14,0.51,2018,0,0
184,Playinwitme,KYLE,1588814,38,2018,9,14,0.676,2018,0,0
185,Ring,Cardi B,1585926,38,2018,9,14,0.485,2018,0,0
186,Dark Knight Dummo,Trippie Redd,1581001,38,2018,9,14,0.254,2018,12,6
187,Africa,TOTO,1575843,38,2018,9,14,0.732,1982,0,0
188,Mariners Apartment Complex,Lana Del Rey,1573512,38,2018,9,14,0.185,2019,0,0
191,Beautiful Crazy,Luke Combs,1558539,38,2018,9,14,0.382,2018,0,0
192,LOVE. FEAT. ZACARI.,Kendrick Lamar,1556582,38,2018,9,14,0.779,2017,10,2
193,Rise,Jonas Blue,1555576,38,2018,9,14,0.669,2018,0,0
194,Plain Jane,A$AP Ferg,1553674,38,2018,9,14,0.52,2017,6,13
197,Bodak Yellow,Cardi B,1528281,38,2018,9,14,0.485,2018,6,16
198,Silence,Marshmello,1526336,38,2018,9,14,0.286,2017,8,11
199,She Got the Best of Me,Luke Combs,1521215,38,2018,9,14,0.7,2018,0,0
200,No Role Modelz,J. Cole,1517705,38,2018,9,14,0.463,2014,0,0
1,Falling Down - Bonus Track,Lil Peep,12878038,39,2018,9,21,0.273,2018,0,0
2,I Love It,Kanye West,11449795,39,2018,9,21,0.329,2018,0,0
5,Lucid Dreams,Juice WRLD,8890369,39,2018,9,21,0.218,2018,0,0
6,Lucky You,Eminem,8067418,39,2018,9,21,0.575,2018,0,0
7,FEFE,6ix9ine,8049051,39,2018,9,21,0.376,2018,0,0
8,Mo Bamba,Sheck Wes,7796694,39,2018,9,21,0.261,2018,0,0
9,Happier,Marshmello,6996824,39,2018,9,21,0.671,2018,0,0
10,SAD!,XXXTENTACION,6811335,39,2018,9,21,0.473,2018,0,0
11,Nonstop,Drake,6676793,39,2018,9,21,0.423,2018,0,0
