position,track_name,artist,streams,top_week,top_year,top_month,top_first_day,valence,release_year,release_month,release_day
198,1-800-273-8255,Logic,1522893,43,2018,10,19,0.357,2017,4,27
9,Taki Taki,DJ Snake,7524821,44,2018,10,26,0.617,2019,0,0
10,Lucid Dreams,Juice WRLD,7128774,44,2018,10,26,0.218,2018,5,1
13,when the party's over,Billie Eilish,6419730,44,2018,10,26,0.198,2019,0,0
15,SAD!,XXXTENTACION,5900908,44,2018,10,26,0.473,2018,3,2
20,Better Now,Post Malone,5299677,44,2018,10,26,0.341,2018,6,5
22,FEFE,6ix9ine,5141669,44,2018,10,26,0.376,2018,7,22
24,Noticed,Lil Mosey,4886542,44,2018,10,26,0.493,2018,7,13
26,Leave Me Alone,Flipp Dinero,4624010,44,2018,10,26,0.742,2019,0,0
28,Taste,Tyga,4553590,44,2018,10,26,0.342,2018,5,16
29,Yes Indeed,Lil Baby,4536818,44,2018,10,26,0.562,2018,5,12
31,In My Feelings,Drake,4336979,44,2018,10,26,0.35,2018,7,10
32,Jocelyn Flores,XXXTENTACION,4198781,44,2018,10,26,0.437,2017,10,31
33,I Like It,Cardi B,4021342,44,2018,10,26,0.65,2018,5,25
34,Eastside,benny blanco,3935895,44,2018,10,26,0.319,2018,7,12
39,BIG BANK,YG,3668133,44,2018,10,26,0.112,2018,5,25
40,Fuck Love,XXXTENTACION,3656970,44,2018,10,26,0.329,2017,1,23
42,All Girls Are The Same,Juice WRLD,3586548,44,2018,10,26,0.203,2018,4,13
43,changes,XXXTENTACION,3494185,44,2018,10,26,0.52,2018,3,5
46,Lean Wit Me,Juice WRLD,3447654,44,2018,10,26,0.237,2018,5,22
47,Psycho,Post Malone,3347035,44,2018,10,26,0.459,2018,2,23
55,God's Plan,Drake,3105784,44,2018,10,26,0.357,2018,1,19
57,I Fall Apart,Post Malone,3056451,44,2018,10,26,0.291,2016,0,0
58,Beautiful,Bazzi,3032812,44,2018,10,26,0.178,2018,7,2
60,Youngblood,5 Seconds of Summer,2992776,44,2018,10,26,0.152,2018,4,12
62,Saturday Nights,Khalid,2952923,44,2018,10,26,0.341,2018,1,1
63,lovely,Billie Eilish,2949568,44,2018,10,26,0.12,2018,4,19
65,Girls Like You,Maroon 5,2872896,44,2018,10,26,0.377,2018,5,30
68,High Hopes,Panic! At The Disco,2759824,44,2018,10,26,0.681,2018,5,23
69,Look Alive,BlocBoy JB,2750490,44,2018,10,26,0.595,2018,2,9
70,Thriller,Michael Jackson,2744901,44,2018,10,26,0.813,1982,0,0
73,Nice For What,Drake,2604503,44,2018,10,26,0.758,2018,4,6
74,Natural,Imagine Dragons,2602481,44,2018,10,26,0.22,2018,7,17
75,Wasted,Juice WRLD,2556066,44,2018,10,26,0.502,2018,7,10
78,Love Lies,Khalid,2486416,44,2018,10,26,0.338,2018,2,14
79,Ric Flair Drip,Offset,2469839,44,2018,10,26,0.333,2017,3,1
80,God is a woman,Ariana Grande,2454738,44,2018,10,26,0.268,2018,7,13
81,XO Tour Llif3,Lil Uzi Vert,2442799,44,2018,10,26,0.401,2017,2,26
82,Close Friends,Lil Baby,2425864,44,2018,10,26,0.698,2018,2,2
83,Te Bot - Remix,Nio Garcia,2392889,44,2018,10,26,0.442,2018,4,11
86,Plug Walk,Rich The Kid,2310442,44,2018,10,26,0.158,2018,4,3
87,Hope,XXXTENTACION,2303432,44,2018,10,26,0.225,2018,2,21
88,YEAH RIGHT,Joji,2284544,44,2018,10,26,0.204,2018,5,8
90,Look At Me!,XXXTENTACION,2263567,44,2018,10,26,0.349,2017,12,30
95,Ghostbusters,Ray Parker Jr.,2216330,44,2018,10,26,0.729,1993,0,0
96,Congratulations,Post Malone,2193312,44,2018,10,26,0.492,2016,0,0
97,no tears left to cry,Ariana Grande,2192425,44,2018,10,26,0.354,2018,4,20
98,the remedy for a broken heart,XXXTENTACION,2181374,44,2018,10,26,0.271,2018,3,16
101,Lust,Lil Skies,2130974,44,2018,10,26,0.519,2017,12,12
104,Drew Barrymore,Bryce Vine,2105943,44,2018,10,26,0.261,2017,12,1
106,Be Alright,Dean Lewis,2088720,44,2018,10,26,0.443,2018,6,29
109,goosebumps,Travis Scott,2054576,44,2018,10,26,0.442,2016,0,0
110,idontwannabeyouanymore,Billie Eilish,2053349,44,2018,10,26,0.247,2017,7,21
111,Meant to Be,Bebe Rexha,2033461,44,2018,10,26,0.579,2017,10,24
113,Young Dumb & Broke,Khalid,2014122,44,2018,10,26,0.394,2017,6,13
114,OTW,Khalid,2008525,44,2018,10,26,0.28,2018,4,20
115,Mob Ties,Drake,2001939,44,2018,10,26,0.491,2018,1,6
119,Roll In Peace,Kodak Black,1995063,44,2018,10,26,0.363,2017,11,7
120,Praise The Lord,A$AP Rocky,1988626,44,2018,10,26,0.294,2018,6,26
121,Murder On My Mind,YNW Melly,1986007,44,2018,10,26,0.74,2018,6,1
122,Self Care,Mac Miller,1984139,44,2018,10,26,0.177,2018,7,13
123,I Like Me Better,Lauv,1975948,44,2018,10,26,0.419,2018,5,19
126,HUMBLE.,Kendrick Lamar,1963042,44,2018,10,26,0.421,2017,3,30
128,Nowadays,Lil Skies,1928249,44,2018,10,26,0.46,2017,12,17
130,Happy Now,Kygo,1921637,44,2018,10,26,0.492,2018,7,18
133,JAPAN,Famous Dex,1865738,44,2018,10,26,0.841,2018,3,16
136,Black & White,Juice WRLD,1848304,44,2018,10,26,0.233,2018,5,23
140,Jackie Chan,Tisto,1809249,44,2018,10,26,0.687,2018,5,18
141,The Middle,Zedd,1788320,44,2018,10,26,0.437,2018,1,23
142,Location,Khalid,1785106,44,2018,10,26,0.326,2017,1,26
145,Walk It Talk It,Migos,1763288,44,2018,10,26,0.395,2018,3,18
148,ocean eyes,Billie Eilish,1732256,44,2018,10,26,0.157,2016,0,0
149,TAlk tO Me,Tory Lanez,1728580,44,2018,10,26,0.451,2018,6,21
150,Tequila,Dan + Shay,1696022,44,2018,10,26,0.494,2018,1,10
151,I'm Upset,Drake,1687791,44,2018,10,26,0.492,2018,5,26
152,Red Roses,Lil Skies,1681635,44,2018,10,26,0.456,2017,6,25
153,Bounce Out With That,YBN Nahmir,1673063,44,2018,10,26,0.381,2018,1,24
154,Vaina Loca,Ozuna,1672295,44,2018,10,26,0.555,2018,6,28
155,Boo'd Up,Ella Mai,1671148,44,2018,10,26,0.235,2017,2,24
157,Back To You - From 13 Reasons Why  Season 2 Soundtrack,Selena Gomez,1661678,44,2018,10,26,0.508,2018,5,10
160,Thunder,Imagine Dragons,1650301,44,2018,10,26,0.288,2017,4,27
165,Highway to Hell,AC/DC,1633236,44,2018,10,26,0.423,1979,0,0
166,Let You Down,NF,1631450,44,2018,10,26,0.464,2017,9,14
167,Ned Flanders,MadeinTYO,1629211,44,2018,10,26,0.299,2018,6,1
168,Bohemian Rhapsody - Remastered 2011,Queen,1624838,44,2018,10,26,0.228,1975,0,0
169,The Way Life Goes,Lil Uzi Vert,1620421,44,2018,10,26,0.756,2017,10,3
171,Powerglide,Rae Sremmurd,1610000,44,2018,10,26,0.584,2018,2,16
172,Call Out My Name,The Weeknd,1605687,44,2018,10,26,0.175,2018,4,10
173,Believer,Imagine Dragons,1603311,44,2018,10,26,0.666,2017,2,1
174,Freestyle,Lil Baby,1600350,44,2018,10,26,0.255,2017,11,5
175,Bank Account,21 Savage,1598488,44,2018,10,26,0.376,2017,8,8
177,PICK IT UP,Famous Dex,1587140,44,2018,10,26,0.287,2017,10,20
179,Shoota,Playboi Carti,1568585,44,2018,10,26,0.47,2018,5,11
180,SWISH,Tyga,1563330,44,2018,10,26,0.274,2018,7,25
181,Life Goes On,Lil Baby,1558361,44,2018,10,26,0.387,2018,5,18
182,You Say,Lauren Daigle,1547290,44,2018,10,26,0.0797,2018,7,13
185,I'm a Mess,Bebe Rexha,1539397,44,2018,10,26,0.216,2018,6,15
189,Best Part,H.E.R.,1522917,44,2018,10,26,0.413,2017,8,25
190,Silence,Marshmello,1514620,44,2018,10,26,0.286,2017,8,11
191,Lost In Japan - Remix,Shawn Mendes,1506529,44,2018,10,26,0.293,2018,3,23
194,Monster Mash,"Bobby ""Boris"" Pickett",1492086,44,2018,10,26,0.707,1962,0,0
195,Bodak Yellow,Cardi B,1483546,44,2018,10,26,0.485,2018,6,16
196,1-800-273-8255,Logic,1482065,44,2018,10,26,0.357,2017,4,27
197,Stay,Post Malone,1481206,44,2018,10,26,0.35,2018,2,23
198,Champion,NAV,1480555,44,2018,10,26,0.396,2018,5,18
200,All The Stars,Kendrick Lamar,1471106,44,2018,10,26,0.552,2018,1,4
1,"thank u, next",Ariana Grande,22461370,45,2018,11,2,0.412,2019,0,0
2,Mo Bamba,Sheck Wes,11193239,45,2018,11,2,0.261,2018,6,16
9,Lucid Dreams,Juice WRLD,6857720,45,2018,11,2,0.218,2018,5,1
10,Taki Taki,DJ Snake,6676190,45,2018,11,2,0.617,2019,0,0
14,when the party's over,Billie Eilish,6223972,45,2018,11,2,0.198,2019,0,0
18,SAD!,XXXTENTACION,5740278,45,2018,11,2,0.473,2018,3,2
22,Better Now,Post Malone,5161955,45,2018,11,2,0.341,2018,6,5
23,Nonstop,Drake,5013292,45,2018,11,2,0.423,2018,7,31
25,Leave Me Alone,Flipp Dinero,4980922,45,2018,11,2,0.742,2019,0,0
28,FEFE,6ix9ine,4604314,45,2018,11,2,0.376,2018,7,22
31,Noticed,Lil Mosey,4284395,45,2018,11,2,0.493,2018,7,13
33,Taste,Tyga,4242512,45,2018,11,2,0.342,2018,5,16
34,Yes Indeed,Lil Baby,4154098,45,2018,11,2,0.562,2018,5,12
35,Jocelyn Flores,XXXTENTACION,4106056,45,2018,11,2,0.437,2017,10,31
38,Eastside,benny blanco,3887809,45,2018,11,2,0.319,2018,7,12
39,In My Feelings,Drake,3658804,45,2018,11,2,0.35,2018,7,10
43,Fuck Love,XXXTENTACION,3597917,45,2018,11,2,0.329,2017,1,23
45,I Like It,Cardi B,3532000,45,2018,11,2,0.65,2018,5,25
47,All Girls Are The Same,Juice WRLD,3462976,45,2018,11,2,0.203,2018,4,13
50,changes,XXXTENTACION,3372628,45,2018,11,2,0.52,2018,3,5
51,Bohemian Rhapsody - Remastered 2011,Queen,3367322,45,2018,11,2,0.228,1975,0,0
52,God is a woman,Ariana Grande,3327659,45,2018,11,2,0.268,2018,7,13
53,Lean Wit Me,Juice WRLD,3261722,45,2018,11,2,0.237,2018,5,22
54,BIG BANK,YG,3260412,45,2018,11,2,0.112,2018,5,25
56,Psycho,Post Malone,3141642,45,2018,11,2,0.459,2018,2,23
57,I Fall Apart,Post Malone,3092639,45,2018,11,2,0.291,2016,0,0
59,lovely,Billie Eilish,3073779,45,2018,11,2,0.12,2018,4,19
61,Sweet but Psycho,Ava Max,3001808,45,2018,11,2,0.62,2020,0,0
64,Youngblood,5 Seconds of Summer,2980326,45,2018,11,2,0.152,2018,4,12
68,God's Plan,Drake,2944338,45,2018,11,2,0.357,2018,1,19
69,High Hopes,Panic! At The Disco,2941403,45,2018,11,2,0.681,2018,5,23
71,no tears left to cry,Ariana Grande,2838285,45,2018,11,2,0.354,2018,4,20
78,Look Alive,BlocBoy JB,2638750,45,2018,11,2,0.595,2018,2,9
79,Natural,Imagine Dragons,2637805,45,2018,11,2,0.22,2018,7,17
80,Everybody Dies In Their Nightmares,XXXTENTACION,2634832,45,2018,11,2,0.689,2017,8,25
84,Girls Like You,Maroon 5,2555975,45,2018,11,2,0.377,2018,5,30
85,Ric Flair Drip,Offset,2532646,45,2018,11,2,0.333,2017,3,1
91,Nice For What,Drake,2427616,45,2018,11,2,0.758,2018,4,6
93,Love Lies,Khalid,2410528,45,2018,11,2,0.338,2018,2,14
94,XO Tour Llif3,Lil Uzi Vert,2376379,45,2018,11,2,0.401,2017,2,26
95,Wasted,Juice WRLD,2362469,45,2018,11,2,0.502,2018,7,10
98,Hope,XXXTENTACION,2269359,45,2018,11,2,0.225,2018,2,21
101,Te Bot - Remix,Nio Garcia,2214525,45,2018,11,2,0.442,2018,4,11
102,Plug Walk,Rich The Kid,2204551,45,2018,11,2,0.158,2018,4,3
103,idontwannabeyouanymore,Billie Eilish,2178252,45,2018,11,2,0.247,2017,7,21
105,Close Friends,Lil Baby,2162730,45,2018,11,2,0.698,2018,2,2
106,Congratulations,Post Malone,2160307,45,2018,11,2,0.492,2016,0,0
107,Look At Me!,XXXTENTACION,2146215,45,2018,11,2,0.349,2017,12,30
108,Be Alright,Dean Lewis,2136681,45,2018,11,2,0.443,2018,6,29
110,the remedy for a broken heart,XXXTENTACION,2125545,45,2018,11,2,0.271,2018,3,16
111,Saturday Nights,Khalid,2118485,45,2018,11,2,0.341,2018,1,1
113,Lust,Lil Skies,2091812,45,2018,11,2,0.519,2017,12,12
114,Meant to Be,Bebe Rexha,2076812,45,2018,11,2,0.579,2017,10,24
117,goosebumps,Travis Scott,2020857,45,2018,11,2,0.442,2016,0,0
118,Another One Bites The Dust - Remastered 2011,Queen,2013567,45,2018,11,2,0.756,1980,0,0
119,Self Care,Mac Miller,2003287,45,2018,11,2,0.177,2018,7,13
121,Drew Barrymore,Bryce Vine,1999297,45,2018,11,2,0.261,2017,12,1
125,Young Dumb & Broke,Khalid,1949531,45,2018,11,2,0.394,2017,6,13
127,HUMBLE.,Kendrick Lamar,1926360,45,2018,11,2,0.421,2017,3,30
128,Happy Now,Kygo,1924852,45,2018,11,2,0.492,2018,7,18
129,Murder On My Mind,YNW Melly,1921935,45,2018,11,2,0.74,2018,6,1
130,Nowadays,Lil Skies,1912040,45,2018,11,2,0.46,2017,12,17
131,Roll In Peace,Kodak Black,1893755,45,2018,11,2,0.363,2017,11,7
132,Somebody To Love - Remastered 2011,Queen,1883456,45,2018,11,2,0.358,1976,0,0
133,OTW,Khalid,1876444,45,2018,11,2,0.28,2018,4,20
134,Legends,Juice WRLD,1876366,45,2018,11,2,0.381,2018,6,22
136,All I Want for Christmas Is You,Mariah Carey,1867808,45,2018,11,2,0.35,1994,0,0
138,Praise The Lord,A$AP Rocky,1848935,45,2018,11,2,0.294,2018,6,26
139,ocean eyes,Billie Eilish,1839502,45,2018,11,2,0.157,2016,0,0
141,Don't Stop Me Now - Remastered 2011,Queen,1822655,45,2018,11,2,0.601,1978,0,0
142,JAPAN,Famous Dex,1821265,45,2018,11,2,0.841,2018,3,16
143,YEAH RIGHT,Joji,1811414,45,2018,11,2,0.204,2018,5,8
144,The Middle,Zedd,1789385,45,2018,11,2,0.437,2018,1,23
145,Back To You - From 13 Reasons Why  Season 2 Soundtrack,Selena Gomez,1782129,45,2018,11,2,0.508,2018,5,10
149,Black & White,Juice WRLD,1760736,45,2018,11,2,0.233,2018,5,23
150,Location,Khalid,1745115,45,2018,11,2,0.326,2017,1,26
151,Tequila,Dan + Shay,1743977,45,2018,11,2,0.494,2018,1,10
152,Jackie Chan,Tisto,1718719,45,2018,11,2,0.687,2018,5,18
154,Under Pressure - Remastered 2011,Queen,1691025,45,2018,11,2,0.466,1982,0,0
156,Thunder,Imagine Dragons,1686027,45,2018,11,2,0.288,2017,4,27
159,Believer,Imagine Dragons,1657917,45,2018,11,2,0.666,2017,2,1
160,I'm a Mess,Bebe Rexha,1652750,45,2018,11,2,0.216,2018,6,15
161,Bounce Out With That,YBN Nahmir,1646194,45,2018,11,2,0.381,2018,1,24
162,Red Roses,Lil Skies,1637299,45,2018,11,2,0.456,2017,6,25
163,Walk It Talk It,Migos,1635223,45,2018,11,2,0.395,2018,3,18
166,Call Out My Name,The Weeknd,1618785,45,2018,11,2,0.175,2018,4,10
167,Best Part,H.E.R.,1618453,45,2018,11,2,0.413,2017,8,25
169,PICK IT UP,Famous Dex,1609774,45,2018,11,2,0.287,2017,10,20
172,Heaven,Kane Brown,1586464,45,2018,11,2,0.521,2017,11,13
173,Boo'd Up,Ella Mai,1586382,45,2018,11,2,0.235,2017,2,24
174,Vaina Loca,Ozuna,1580400,45,2018,11,2,0.555,2018,6,28
178,Bank Account,21 Savage,1564808,45,2018,11,2,0.376,2017,8,8
179,Mob Ties,Drake,1560116,45,2018,11,2,0.491,2018,1,6
180,No Brainer,DJ Khaled,1559843,45,2018,11,2,0.639,2018,7,27
181,You Say,Lauren Daigle,1553157,45,2018,11,2,0.0797,2018,7,13
182,bellyache,Billie Eilish,1544743,45,2018,11,2,0.408,2017,2,24
183,The Way Life Goes,Lil Uzi Vert,1544038,45,2018,11,2,0.756,2017,10,3
184,Ball For Me,Post Malone,1543398,45,2018,11,2,0.543,2018,5,8
185,I'm Upset,Drake,1539138,45,2018,11,2,0.492,2018,5,26
187,Silence,Marshmello,1518167,45,2018,11,2,0.286,2017,8,11
189,Powerglide,Rae Sremmurd,1511328,45,2018,11,2,0.584,2018,2,16
190,We Will Rock You - Remastered,Queen,1500969,45,2018,11,2,0.473,1977,0,0
191,1-800-273-8255,Logic,1500683,45,2018,11,2,0.357,2017,4,27
192,you should see me in a crown,Billie Eilish,1498710,45,2018,11,2,0.323,2019,0,0
193,Life Goes On,Lil Baby,1498414,45,2018,11,2,0.387,2018,5,18
195,Shoota,Playboi Carti,1482167,45,2018,11,2,0.47,2018,5,11
200,Say You Won't Let Go,James Arthur,1467599,45,2018,11,2,0.494,2016,0,0
1,"thank u, next",Ariana Grande,23636303,46,2018,11,9,0.412,2019,0,0
3,Mo Bamba,Sheck Wes,10919737,46,2018,11,9,0.261,2018,6,16
10,Lucid Dreams,Juice WRLD,6690533,46,2018,11,9,0.218,2018,5,1
12,Arms Around You,XXXTENTACION,6313753,46,2018,11,9,0.288,2018,8,2
15,when the party's over,Billie Eilish,5836555,46,2018,11,9,0.198,2019,0,0
17,SAD!,XXXTENTACION,5589943,46,2018,11,9,0.473,2018,3,2
19,Taki Taki,DJ Snake,5555669,46,2018,11,9,0.617,2019,0,0
24,Leave Me Alone,Flipp Dinero,5031462,46,2018,11,9,0.742,2019,0,0
25,Better Now,Post Malone,4797721,46,2018,11,9,0.341,2018,6,5
26,Nonstop,Drake,4633286,46,2018,11,9,0.423,2018,7,31
32,FEFE,6ix9ine,4301988,46,2018,11,9,0.376,2018,7,22
35,Taste,Tyga,4178895,46,2018,11,9,0.342,2018,5,16
36,Jocelyn Flores,XXXTENTACION,4062538,46,2018,11,9,0.437,2017,10,31
38,Yes Indeed,Lil Baby,3890815,46,2018,11,9,0.562,2018,5,12
40,Noticed,Lil Mosey,3742456,46,2018,11,9,0.493,2018,7,13
41,Eastside,benny blanco,3732304,46,2018,11,9,0.319,2018,7,12
44,Bohemian Rhapsody - Remastered 2011,Queen,3630467,46,2018,11,9,0.228,1975,0,0
45,Natural,Imagine Dragons,3568864,46,2018,11,9,0.22,2018,7,17
46,Fuck Love,XXXTENTACION,3559159,46,2018,11,9,0.329,2017,1,23
48,God is a woman,Ariana Grande,3424195,46,2018,11,9,0.268,2018,7,13
49,All Girls Are The Same,Juice WRLD,3396435,46,2018,11,9,0.203,2018,4,13
51,lovely,Billie Eilish,3352485,46,2018,11,9,0.12,2018,4,19
53,In My Feelings,Drake,3247775,46,2018,11,9,0.35,2018,7,10
54,changes,XXXTENTACION,3228100,46,2018,11,9,0.52,2018,3,5
55,Lean Wit Me,Juice WRLD,3200147,46,2018,11,9,0.237,2018,5,22
56,I Like It,Cardi B,3121620,46,2018,11,9,0.65,2018,5,25
59,BIG BANK,YG,3012783,46,2018,11,9,0.112,2018,5,25
60,I Fall Apart,Post Malone,2998447,46,2018,11,9,0.291,2016,0,0
61,no tears left to cry,Ariana Grande,2976029,46,2018,11,9,0.354,2018,4,20
63,High Hopes,Panic! At The Disco,2944173,46,2018,11,9,0.681,2018,5,23
64,Youngblood,5 Seconds of Summer,2909524,46,2018,11,9,0.152,2018,4,12
65,All I Want for Christmas Is You,Mariah Carey,2908829,46,2018,11,9,0.35,1994,0,0
67,Psycho,Post Malone,2898083,46,2018,11,9,0.459,2018,2,23
69,God's Plan,Drake,2755197,46,2018,11,9,0.357,2018,1,19
72,Everybody Dies In Their Nightmares,XXXTENTACION,2671425,46,2018,11,9,0.689,2017,8,25
74,Sex with My Ex,Lil Peep,2619092,46,2018,11,9,0.47,2018,6,6
75,Look Alive,BlocBoy JB,2589190,46,2018,11,9,0.595,2018,2,9
80,Trip,Ella Mai,2551596,46,2018,11,9,0.358,2018,8,3
81,Sweet but Psycho,Ava Max,2543308,46,2018,11,9,0.62,2020,0,0
82,Happy Now,Kygo,2530959,46,2018,11,9,0.492,2018,7,18
86,Girls Like You,Maroon 5,2486252,46,2018,11,9,0.377,2018,5,30
88,idontwannabeyouanymore,Billie Eilish,2447945,46,2018,11,9,0.247,2017,7,21
90,Ric Flair Drip,Offset,2416898,46,2018,11,9,0.333,2017,3,1
94,XO Tour Llif3,Lil Uzi Vert,2341735,46,2018,11,9,0.401,2017,2,26
95,Wasted,Juice WRLD,2315426,46,2018,11,9,0.502,2018,7,10
96,Hope,XXXTENTACION,2305966,46,2018,11,9,0.225,2018,2,21
99,Nice For What,Drake,2288619,46,2018,11,9,0.758,2018,4,6
100,Love Lies,Khalid,2278058,46,2018,11,9,0.338,2018,2,14
106,Plug Walk,Rich The Kid,2180508,46,2018,11,9,0.158,2018,4,3
107,Another One Bites The Dust - Remastered 2011,Queen,2167176,46,2018,11,9,0.756,1980,0,0
108,Be Alright,Dean Lewis,2144253,46,2018,11,9,0.443,2018,6,29
110,the remedy for a broken heart,XXXTENTACION,2140763,46,2018,11,9,0.271,2018,3,16
115,ocean eyes,Billie Eilish,2105891,46,2018,11,9,0.157,2016,0,0
116,Lust,Lil Skies,2101123,46,2018,11,9,0.519,2017,12,12
120,Don't Stop Me Now - Remastered 2011,Queen,2059167,46,2018,11,9,0.601,1978,0,0
121,Taking A Walk,Trippie Redd,2053937,46,2018,11,9,0.343,2018,8,6
122,Congratulations,Post Malone,2039205,46,2018,11,9,0.492,2016,0,0
123,Close Friends,Lil Baby,2038166,46,2018,11,9,0.698,2018,2,2
124,goosebumps,Travis Scott,2018908,46,2018,11,9,0.442,2016,0,0
125,Meant to Be,Bebe Rexha,2017171,46,2018,11,9,0.579,2017,10,24
126,Somebody To Love - Remastered 2011,Queen,2015982,46,2018,11,9,0.358,1976,0,0
127,I Like Me Better,Lauv,2001018,46,2018,11,9,0.419,2018,5,19
131,Te Bot - Remix,Nio Garcia,1947620,46,2018,11,9,0.442,2018,4,11
133,Praise The Lord,A$AP Rocky,1913546,46,2018,11,9,0.294,2018,6,26
134,Self Care,Mac Miller,1911314,46,2018,11,9,0.177,2018,7,13
135,Nowadays,Lil Skies,1909710,46,2018,11,9,0.46,2017,12,17
136,Legends,Juice WRLD,1902059,46,2018,11,9,0.381,2018,6,22
137,Murder On My Mind,YNW Melly,1901815,46,2018,11,9,0.74,2018,6,1
142,Drew Barrymore,Bryce Vine,1872128,46,2018,11,9,0.261,2017,12,1
144,Young Dumb & Broke,Khalid,1849255,46,2018,11,9,0.394,2017,6,13
147,The Middle,Zedd,1819567,46,2018,11,9,0.437,2018,1,23
148,HUMBLE.,Kendrick Lamar,1817602,46,2018,11,9,0.421,2017,3,30
150,Roll In Peace,Kodak Black,1790838,46,2018,11,9,0.363,2017,11,7
151,JAPAN,Famous Dex,1784299,46,2018,11,9,0.841,2018,3,16
152,bellyache,Billie Eilish,1771705,46,2018,11,9,0.408,2017,2,24
153,Under Pressure - Remastered 2011,Queen,1764905,46,2018,11,9,0.466,1982,0,0
155,Black & White,Juice WRLD,1745627,46,2018,11,9,0.233,2018,5,23
156,Tequila,Dan + Shay,1733141,46,2018,11,9,0.494,2018,1,10
161,Location,Khalid,1690524,46,2018,11,9,0.326,2017,1,26
162,Back To You - From 13 Reasons Why  Season 2 Soundtrack,Selena Gomez,1689613,46,2018,11,9,0.508,2018,5,10
163,16 Lines,Lil Peep,1680094,46,2018,11,9,0.121,2018,6,14
164,you should see me in a crown,Billie Eilish,1677583,46,2018,11,9,0.323,2019,0,0
167,Thunder,Imagine Dragons,1675161,46,2018,11,9,0.288,2017,4,27
170,Red Roses,Lil Skies,1652078,46,2018,11,9,0.456,2017,6,25
171,Let You Down,NF,1640107,46,2018,11,9,0.464,2017,9,14
172,Best Part,H.E.R.,1629592,46,2018,11,9,0.413,2017,8,25
174,Saturday Nights,Khalid,1623644,46,2018,11,9,0.341,2018,1,1
175,Walk It Talk It,Migos,1609848,46,2018,11,9,0.395,2018,3,18
180,I'm a Mess,Bebe Rexha,1570049,46,2018,11,9,0.216,2018,6,15
181,Bounce Out With That,YBN Nahmir,1566730,46,2018,11,9,0.381,2018,1,24
182,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,1565496,46,2018,11,9,0.898,1999,0,0
183,Jackie Chan,Tisto,1557122,46,2018,11,9,0.687,2018,5,18
184,PICK IT UP,Famous Dex,1557090,46,2018,11,9,0.287,2017,10,20
186,Killer Queen - Remastered 2011,Queen,1532522,46,2018,11,9,0.61,1974,0,0
188,The Way Life Goes,Lil Uzi Vert,1522927,46,2018,11,9,0.756,2017,10,3
190,Heaven,Kane Brown,1505455,46,2018,11,9,0.521,2017,11,13
192,Bank Account,21 Savage,1501090,46,2018,11,9,0.376,2017,8,8
193,Simple,Florida Georgia Line,1500916,46,2018,11,9,0.864,2019,0,0
194,Shoota,Playboi Carti,1496531,46,2018,11,9,0.47,2018,5,11
195,We Will Rock You - Remastered,Queen,1490229,46,2018,11,9,0.473,1977,0,0
196,YEAH RIGHT,Joji,1483519,46,2018,11,9,0.204,2018,5,8
198,Love Scars,Trippie Redd,1478682,46,2018,11,9,0.26,2017,5,26
199,Boo'd Up,Ella Mai,1477248,46,2018,11,9,0.235,2017,2,24
1,"thank u, next",Ariana Grande,16452520,47,2018,11,16,0.412,2019,0,0
2,Mo Bamba,Sheck Wes,10937622,47,2018,11,16,0.261,2018,6,16
9,Lucid Dreams,Juice WRLD,6834574,47,2018,11,16,0.218,2018,5,1
12,when the party's over,Billie Eilish,5851588,47,2018,11,16,0.198,2019,0,0
14,Arms Around You,XXXTENTACION,5693041,47,2018,11,16,0.288,2018,8,2
16,SAD!,XXXTENTACION,5485002,47,2018,11,16,0.473,2018,3,2
17,Taki Taki,DJ Snake,5345972,47,2018,11,16,0.617,2019,0,0
20,Leave Me Alone,Flipp Dinero,5278639,47,2018,11,16,0.742,2019,0,0
21,Moonlight,XXXTENTACION,5138395,47,2018,11,16,0.711,2018,8,14
23,Better Now,Post Malone,4851392,47,2018,11,16,0.341,2018,6,5
24,Nonstop,Drake,4819350,47,2018,11,16,0.423,2018,7,31
29,FEFE,6ix9ine,4273828,47,2018,11,16,0.376,2018,7,22
30,Taste,Tyga,4115467,47,2018,11,16,0.342,2018,5,16
31,Yes Indeed,Lil Baby,3968671,47,2018,11,16,0.562,2018,5,12
32,Jocelyn Flores,XXXTENTACION,3956838,47,2018,11,16,0.437,2017,10,31
34,lovely,Billie Eilish,3934494,47,2018,11,16,0.12,2018,4,19
35,Eastside,benny blanco,3789922,47,2018,11,16,0.319,2018,7,12
36,All I Want for Christmas Is You,Mariah Carey,3768913,47,2018,11,16,0.35,1994,0,0
44,REEL IT IN,Amin,3523877,47,2018,11,16,0.423,2018,8,14
46,Fuck Love,XXXTENTACION,3515693,47,2018,11,16,0.329,2017,1,23
47,All Girls Are The Same,Juice WRLD,3425328,47,2018,11,16,0.203,2018,4,13
49,In My Feelings,Drake,3379239,47,2018,11,16,0.35,2018,7,10
51,Noticed,Lil Mosey,3279027,47,2018,11,16,0.493,2018,7,13
53,Lean Wit Me,Juice WRLD,3148313,47,2018,11,16,0.237,2018,5,22
54,Happy Now,Kygo,3083461,47,2018,11,16,0.492,2018,7,18
55,I Fall Apart,Post Malone,3067341,47,2018,11,16,0.291,2016,0,0
56,I Like It,Cardi B,3065619,47,2018,11,16,0.65,2018,5,25
