Position,Track Name,Artist,Streams,URL,Week
107,Real Rich (feat. Gucci Mane),Wiz Khalifa,2124286,https://open.spotify.com/track/5t8djD6oZcfAyqF4cTQfFb,28
108,Narcos,Migos,2119793,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,28
109,Congratulations,Post Malone,2119606,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,28
110,PICK IT UP (feat. A$AP Rocky),Famous Dex,2115042,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV,28
111,HUMBLE.,Kendrick Lamar,2111262,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,28
112,I'm a Mess,Bebe Rexha,2110740,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,28
113,Rich & Sad,Post Malone,2109492,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,28
114,Nevermind,Dennis Lloyd,2096324,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,28
115,Sin Pijama,Becky G,2090623,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,28
116,FRIENDS,Marshmello,2085167,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,28
117,Life Goes On,Lil Baby,2081614,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,28
118,Nowadays (feat. Landon Cube),Lil Skies,2078798,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,28
119,Stir Fry,Migos,2073993,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,28
120,All The Stars (with SZA),Kendrick Lamar,2071249,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,28
121,NUMB,XXXTENTACION,2037581,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,28
122,TATI,6ix9ine,2024337,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL,28
123,Roll In Peace (feat. XXXTENTACION),Kodak Black,2013450,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,28
124,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,2007394,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN,28
125,Heaven,Kane Brown,1988314,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,28
126,goosebumps,Travis Scott,1975717,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,28
127,Thunder,Imagine Dragons,1957374,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn,28
128,Havana (feat. Young Thug),Camila Cabello,1928726,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,28
129,Hot Now,Wiz Khalifa,1918841,https://open.spotify.com/track/4Q3HHwkLVwHrSVad0RUz3V,28
130,Peak,Drake,1895004,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV,28
131,KOD,J. Cole,1892443,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,28
132,Young Dumb & Broke,Khalid,1890253,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,28
133,Enemies,Lauv,1880850,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,28
134,92 Explorer,Post Malone,1871160,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r,28
135,Bank Account,21 Savage,1868652,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,28
136,Location,Khalid,1850645,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,28
137,Who Want The Smoke?,Lil Yachty,1843143,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0,28
138,Be Careful,Cardi B,1827223,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd,28
139,2002,Anne-Marie,1825009,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,28
140,Esskeetit,Lil Pump,1824356,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH,28
141,Bodak Yellow,Cardi B,1824115,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,28
142,Believer,Imagine Dragons,1822850,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo,28
143,I Know You (feat. Yung Pinch),Lil Skies,1804130,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD,28
144,Plain Jane,A$AP Ferg,1788268,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,28
145,Betrayed,Lil Xan,1785763,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug,28
146,Is There More,Drake,1773708,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT,28
147,Connection,OneRepublic,1769458,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,28
148,Bounce Out With That,YBN Nahmir,1754975,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ,28
149,Reborn,KIDS SEE GHOSTS,1750632,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT,28
150,Self Care,Mac Miller,1733598,https://open.spotify.com/track/4c00fD972rl8ubRxZnyI2B,28
151,Ratchet Happy Birthday,Drake,1725991,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy,28
152,Millidelphia (feat. Swizz Beatz),Meek Mill,1719984,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP,28
153,Creeping (feat. Rich the Kid),Lil Skies,1708944,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,28
154,1942 (feat. Yo Gotti & YBN Nahmir),G-Eazy,1706975,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd,28
155,Guatemala - From Swaecation,Rae Sremmurd,1705301,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY,28
156,Outside Today,YoungBoy Never Broke Again,1702127,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN,28
157,I Like Me Better,Lauv,1689611,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,28
158,1-800-273-8255,Logic,1677882,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,28
159,You Make It Easy,Jason Aldean,1668687,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J,28
160,If You're Over Me,Years & Years,1664340,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl,28
161,LOVE. FEAT. ZACARI.,Kendrick Lamar,1656220,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,28
162,In My Blood,Shawn Mendes,1655610,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4,28
163,BUTTERFLY EFFECT,Travis Scott,1652040,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,28
164,Shape of You,Ed Sheeran,1644696,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,28
165,No Es Justo,J Balvin,1643634,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,28
166,No Limit,G-Eazy,1631857,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,28
167,Final Fantasy,Drake,1630644,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j,28
168,Africa,TOTO,1610784,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,28
169,Let You Down,NF,1610492,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,28
170,Unforgettable,French Montana,1605400,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,28
171,New Freezer (feat. Kendrick Lamar),Rich The Kid,1599879,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK,28
172,Like To Be You feat. Julia Michaels,Shawn Mendes,1597790,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr,28
173,New Rules,Dua Lipa,1594090,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,28
174,Only You (with Little Mix),Cheat Codes,1577548,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt,28
175,Jump (with Trippie Redd),Julia Michaels,1571422,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq,28
176,Everyday,Logic,1571232,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,28
177,Delicate,Taylor Swift,1562105,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,28
178,Audio,Sia,1550378,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop,28
179,Beautiful Crazy,Luke Combs,1549970,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,28
180,14-Mar,Drake,1548946,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH,28
181,Ned Flanders (feat. A$AP Ferg),MadeinTYO,1546170,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf,28
182,IDGAF,Dua Lipa,1545674,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,28
183,Black & White,Juice WRLD,1544107,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l,28
184,Redbone,Childish Gambino,1541058,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,28
185,Perfect,Ed Sheeran,1540804,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,28
186,Over Now,Post Malone,1536200,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk,28
187,Bartier Cardi (feat. 21 Savage),Cardi B,1535050,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa,28
188,Revenge,XXXTENTACION,1533947,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,28
189,Never Be the Same,Camila Cabello,1529690,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,28
190,MotorSport,Migos,1528444,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,28
191,idontwannabeyouanymore,Billie Eilish,1520003,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH,28
192,Silence,Marshmello,1511930,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,28
193,Body Like A Back Road,Sam Hunt,1507163,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,28
194,I Don't Wanna Do This Anymore,XXXTENTACION,1507054,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD,28
195,One Number Away,Luke Combs,1503186,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4,28
196,Carry On,XXXTENTACION,1493922,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2,28
197,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1492396,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,28
198,Closer,The Chainsmokers,1491556,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,28
199,I Get the Bag (feat. Migos),Gucci Mane,1469642,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,28
200,Chun-Li,Nicki Minaj,1469135,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld,28
1,In My Feelings,Drake,23616199,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,29
2,Lucid Dreams,Juice WRLD,11553559,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,29
3,SAD!,XXXTENTACION,9574548,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,29
4,Taste (feat. Offset),Tyga,9462424,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,29
5,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,9159048,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB,29
6,I Like It,Cardi B,8893489,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,29
7,Nonstop,Drake,8889140,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,29
8,Moonlight,XXXTENTACION,8011082,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,29
9,God is a woman,Ariana Grande,7856417,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,29
10,Better Now,Post Malone,7309922,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,29
11,Girls Like You (feat. Cardi B),Maroon 5,6973413,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,29
12,Nice For What,Drake,6771298,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,29
13,Yes Indeed,Lil Baby,6641906,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,29
14,Don’t Matter To Me (with Michael Jackson),Drake,6347269,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0,29
15,Eastside (with Halsey & Khalid),benny blanco,6254560,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,29
16,God's Plan,Drake,5933821,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,29
17,I'm Upset,Drake,5589398,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,29
18,I Might Need Security,Chance the Rapper,5553762,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh,29
19,Psycho (feat. Ty Dolla $ign),Post Malone,5249780,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,29
20,Youngblood,5 Seconds of Summer,5190258,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,29
21,Jocelyn Flores,XXXTENTACION,4935333,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,29
22,Jackie Chan,Tiësto,4929677,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp,29
23,Mob Ties,Drake,4750291,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK,29
24,changes,XXXTENTACION,4705276,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,29
25,Summertime Magic,Childish Gambino,4634421,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF,29
26,All Girls Are The Same,Juice WRLD,4558715,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,29
27,Look Alive (feat. Drake),BlocBoy JB,4367087,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,29
28,Fuck Love (feat. Trippie Redd),XXXTENTACION,4304706,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,29
29,Body,Loud Luxury,4168350,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r,29
30,rockstar (feat. 21 Savage),Post Malone,4078513,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,29
31,Ocean (feat. Khalid),Martin Garrix,4040159,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,29
32,Boo'd Up,Ella Mai,4001928,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli,29
33,Wasted (feat. Lil Uzi Vert),Juice WRLD,3976646,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB,29
34,APESHIT,The Carters,3889890,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj,29
35,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3884368,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,29
36,Rise,Jonas Blue,3860088,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,29
37,no tears left to cry,Ariana Grande,3669931,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,29
38,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,3630905,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,29
39,you should see me in a crown,Billie Eilish,3607980,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2,29
40,Ball For Me (feat. Nicki Minaj),Post Malone,3548137,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa,29
41,Solo (feat. Demi Lovato),Clean Bandit,3515387,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,29
42,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,3512398,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O,29
43,lovely (with Khalid),Billie Eilish,3481196,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,29
44,One Kiss (with Dua Lipa),Calvin Harris,3452592,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,29
45,Bed (feat. Ariana Grande),Nicki Minaj,3399710,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,29
46,65th & Ingleside,Chance the Rapper,3326852,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X,29
47,All Mine,Kanye West,3319637,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF,29
48,Te Boté - Remix,Nio Garcia,3317790,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,29
49,Plug Walk,Rich The Kid,3315593,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ,29
50,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,3282295,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM,29
51,Everybody Dies In Their Nightmares,XXXTENTACION,3272621,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,29
52,I Fall Apart,Post Malone,3199118,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,29
53,High Hopes,Panic! At The Disco,3152806,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,29
54,Fr Fr (feat. Lil Skies),Wiz Khalifa,3053393,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V,29
55,Ric Flair Drip (& Metro Boomin),Offset,2971147,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,29
56,JAPAN,Famous Dex,2884284,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,29
57,Love Lies (with Normani),Khalid,2875045,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,29
58,Mine,Bazzi,2814081,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,29
59,This Is America,Childish Gambino,2813498,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,29
60,OTW,Khalid,2775530,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,29
61,the remedy for a broken heart (why am I so in love),XXXTENTACION,2774936,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,29
62,Born To Be Yours,Kygo,2763472,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,29
63,Natural,Imagine Dragons,2750587,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,29
64,Tequila,Dan + Shay,2746596,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,29
65,Emotionless,Drake,2689282,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM,29
66,Walk It Talk It,Migos,2657563,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,29
67,Hope,XXXTENTACION,2625294,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,29
68,Can’t Take A Joke,Drake,2599649,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm,29
69,XO Tour Llif3,Lil Uzi Vert,2581027,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,29
70,Look At Me!,XXXTENTACION,2574846,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,29
71,Candy Paint,Post Malone,2568552,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,29
72,Elevate,Drake,2542799,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9,29
73,Playinwitme (feat. Kehlani),KYLE,2531946,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr,29
74,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2515334,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,29
75,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,2503524,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,29
76,The Middle,Zedd,2479090,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,29
77,Lie,NF,2468339,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc,29
78,Happy Now,Zedd,2431388,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,29
79,Simple,Florida Georgia Line,2429893,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi,29
80,ocean eyes,Billie Eilish,2384048,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9,29
81,Work Out,Chance the Rapper,2364144,https://open.spotify.com/track/3PdgIdRXJjgxfOr7slldel,29
82,Legends,Juice WRLD,2345125,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,29
83,X (feat. Maluma & Ozuna) - Remix,Nicky Jam,2319980,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw,29
84,Lust,Lil Skies,2283575,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,29
85,Shoota (feat. Lil Uzi Vert),Playboi Carti,2237196,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,29
86,Red Roses (feat. Landon Cube),Lil Skies,2226424,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,29
87,Bigger Than You (feat. Drake & Quavo),2 Chainz,2218882,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf,29
88,Connection,OneRepublic,2165786,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,29
89,Call Out My Name,The Weeknd,2135139,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,29
90,Nowadays (feat. Landon Cube),Lil Skies,2131299,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,29
91,Blue Tint,Drake,2095420,https://open.spotify.com/track/4n1bdaKwynQndm47x5HqWX,29
92,Stay,Post Malone,2094605,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc,29
93,HUMBLE.,Kendrick Lamar,2094251,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,29
94,Leave Me,Rich The Kid,2093831,https://open.spotify.com/track/2SqLCiXVl3JQ3sQjCTJ9pr,29
95,Congratulations,Post Malone,2090115,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,29
96,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2083666,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,29
97,Lean Wit Me,Juice WRLD,2080320,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk,29
98,Champion (feat. Travis Scott),NAV,2061926,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo,29
99,Freaky Friday (feat. Chris Brown),Lil Dicky,2052353,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,29
100,Paranoid,Post Malone,2040427,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq,29
101,PICK IT UP (feat. A$AP Rocky),Famous Dex,2040046,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV,29
102,Creeping (feat. Rich the Kid),Lil Skies,2024630,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,29
103,Sin Pijama,Becky G,2024362,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,29
104,FRIENDS,Marshmello,2016760,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,29
105,Rich & Sad,Post Malone,2011875,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc,29
106,TATI,6ix9ine,2008697,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL,29
107,All The Stars (with SZA),Kendrick Lamar,2006630,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,29
108,2002,Anne-Marie,1999974,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB,29
109,Roll In Peace (feat. XXXTENTACION),Kodak Black,1992710,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,29
110,Nevermind,Dennis Lloyd,1988058,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,29
111,goosebumps,Travis Scott,1980811,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,29
112,I'm a Mess,Bebe Rexha,1976166,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,29
113,Stir Fry,Migos,1964878,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,29
114,Thunder,Imagine Dragons,1964431,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,29
115,Life Goes On,Lil Baby,1941758,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z,29
116,NUMB,XXXTENTACION,1938121,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,29
117,Narcos,Migos,1904954,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,29
118,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,1904370,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN,29
119,Yikes,Kanye West,1902648,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs,29
120,Better Not (feat. Wafia),Louis The Child,1877101,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0,29
121,Havana (feat. Young Thug),Camila Cabello,1871465,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,29
122,Young Dumb & Broke,Khalid,1857743,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,29
123,Spoil My Night (feat. Swae Lee),Post Malone,1851800,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv,29
124,Believer,Imagine Dragons,1824937,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,29
125,Location,Khalid,1819339,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,29
126,Bank Account,21 Savage,1812250,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,29
127,Heaven,Kane Brown,1793842,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,29
128,Drug Addicts,Lil Pump,1790159,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ,29
129,Summer Games,Drake,1780913,https://open.spotify.com/track/4HG1YiGBseVKzjyKcmAJen,29
130,8 Out Of 10,Drake,1773519,https://open.spotify.com/track/0zqy3ss4CwD6u4QPksS0nI,29
131,Bounce Out With That,YBN Nahmir,1773389,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ,29
132,New Light,John Mayer,1771224,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0,29
133,Survival,Drake,1767089,https://open.spotify.com/track/2yg9UN4eo5eMVJ7OB4RWj3,29
134,Wala Cam,Chance the Rapper,1757754,https://open.spotify.com/track/2cEnYJKLSZPH7MFSk6C05c,29
135,Betrayed,Lil Xan,1747973,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug,29
136,Bodak Yellow,Cardi B,1741816,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,29
137,Talk Up (feat. Jay-Z),Drake,1741451,https://open.spotify.com/track/4ksuI04WMvUnJbHQjgs3L5,29
138,KOD,J. Cole,1737839,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,29
139,Plain Jane,A$AP Ferg,1737020,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,29
140,After Dark (feat. Static Major & Ty Dolla $ign),Drake,1736247,https://open.spotify.com/track/3mvYQKm8h6M5K5h0nVPY9S,29
141,92 Explorer,Post Malone,1706091,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r,29
142,Love It If We Made It,The 1975,1702946,https://open.spotify.com/track/7MRY4VpCuZvBmFda6ZCk2G,29
143,Sober,Demi Lovato,1689808,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5,29
144,Africa,TOTO,1686806,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,29
145,That’s How You Feel,Drake,1683714,https://open.spotify.com/track/41a7dZcq30Ss5kPMayWRV0,29
